state,park,recreation_visitors,recreation_visitor_days,non_recreation_visitors,recreation_visitor_hours,non_recreation_visitor_hours,concessioner_lodging_overnights,concessioner_camping_overnights,tent_overnights,recreation_vehicle_overnights,back_country_overnights,non_recreation_overnights,misc_overnights,year
Mississippi,Natchez Trace PKWY,"5,060,852","1,698,969","7,005,845","20,387,629","7,005,845",0,0,"3,312","5,841",0,0,0,2017
Mississippi,Vicksburg NMP,"475,074","87,115",0,"1,045,385",0,0,0,0,0,0,0,0,2017
Missouri,Gateway Arch NP,"1,398,188","466,062",0,"5,592,754",0,0,0,0,0,0,0,0,2017
Missouri,George Washington Carver NM,"46,466","5,033",0,"60,405",0,0,0,0,0,0,0,0,2017
Missouri,Harry S Truman NHS,"45,435","2,744",0,"32,938",0,0,0,0,0,0,0,0,2017
Missouri,Ozark NSR,"1,165,296","229,613",0,"2,755,365",0,46,0,"44,128","12,272","7,663",0,"21,133",2017
Missouri,Ulysses S. Grant NHS,"59,761","7,470",0,"89,642",0,0,0,0,0,0,0,0,2017
Missouri,Wilson's Creek NB,"206,346","34,391",0,"412,699",0,0,0,0,0,0,0,0,2017
Montana,Big Hole NB,"36,717","4,482",0,"53,785",0,0,0,0,0,0,0,0,2017
Montana,Bighorn Canyon NRA,"125,189","39,838","4,695","478,059","2,345",0,0,"1,008","2,346",0,0,0,2017
Montana,Glacier NP,"3,305,512","2,989,321","15,807","35,871,856","132,038","109,228",0,"127,661","111,639","34,011",0,880,2017
Montana,Grant-Kohrs Ranch NHS,"24,072","2,467",0,"29,610",0,0,0,0,0,0,0,0,2017
Montana,Little Bighorn Battlefield NM,"296,128","24,677","2,580","296,128","1,288",0,0,0,0,0,0,0,2017
Montana,Yellowstone NP,"2,099,429","2,112,441","29,505","25,349,295","137,692",0,0,0,0,"6,507",0,0,2017
Nebraska,Agate Fossil Beds NM,"32,038","5,474",0,"65,694",0,0,0,0,0,0,0,0,2017
Nebraska,Homestead NHP,"123,400","18,550","423,673","222,603","67,788",0,0,0,0,0,0,0,2017
Nebraska,Niobrara NSR,"80,806","52,430",0,"629,165",0,0,0,0,0,0,0,0,2017
Nebraska,Scotts Bluff NM,"152,560","24,155",0,"289,865",0,0,0,0,0,0,0,0,2017
Nevada,Great Basin NP,"168,028","120,018",748,"1,440,218",374,0,0,"26,769","14,793",403,0,311,2017
Nevada,Lake Mead NRA,"5,911,755","3,764,393","234,026","45,172,722","1,404,151","20,289","82,135","67,393","85,775","70,792",0,"39,517",2017
New Hampshire,Saint-Gaudens NHP,"37,556","6,123",0,"73,486",0,0,0,0,0,0,0,0,2017
New Jersey,Delaware Water Gap NRA,"2,414,669","864,785","38,340","10,377,424","19,176",0,0,0,0,"15,335",0,"15,450",2017
New Jersey,Gateway NRA,"1,925,378","573,123","203,400","6,877,479","406,800",0,0,"7,824",0,0,0,350,2017
New Jersey,Morristown NHP,"268,295","63,579",0,"762,953",0,0,0,0,0,0,0,0,2017
New Jersey,Paterson Great Falls NHP,"308,199","65,337",0,"784,054",0,0,0,0,0,0,0,0,2017
New Jersey,Thomas Edison NHP,"59,323","6,453",0,"77,442",0,0,0,0,0,0,0,0,2017
New Mexico,Aztec Ruins NM,"52,756","6,594","1,835","79,135","1,835",0,0,0,0,0,0,0,2017
New Mexico,Bandelier NM,"209,141","78,344",840,"940,135",120,0,0,"5,358","5,500",638,0,"5,261",2017
New Mexico,Capulin Volcano NM,"59,615","6,892",350,"82,705",350,0,0,0,0,0,0,0,2017
New Mexico,Carlsbad Caverns NP,"520,026","166,330",0,"1,995,967",0,0,0,0,0,202,0,0,2017
New Mexico,Chaco Culture NHP,"55,334","75,770","10,560","909,248","10,560",0,0,"14,591","10,101",0,0,"1,762",2017
New Mexico,El Malpais NM,"161,526","53,841",720,"646,101",180,0,0,0,0,0,0,0,2017
New Mexico,El Morro NM,"59,013","16,799","12,343","201,594","4,074",0,0,"2,699","1,700",0,0,0,2017
New Mexico,Fort Union NM,"11,676","1,148",240,"13,777",24,0,0,0,0,0,0,0,2017
New Mexico,Gila Cliff Dwellings NM,"78,872","9,859",0,"118,308",0,0,0,0,0,0,0,0,2017
New Mexico,Manhattan Project NHP,"7,021",292,48,"3,510",192,0,0,0,0,0,0,0,2017
New Mexico,Pecos NHP,"40,650","4,309",0,"51,715",0,0,0,0,0,0,0,0,2017
New Mexico,Petroglyph NM,"141,803","23,633",0,"283,607",0,0,0,0,0,0,0,0,2017
New Mexico,Salinas Pueblo Missions NM,"35,148","5,681",0,"68,178",0,0,0,0,0,0,0,0,2017
New Mexico,White Sands NP,"612,468","129,159",0,"1,549,914",0,0,0,0,0,"5,259",0,0,2017
New York,African Burial Ground NM,"43,182","2,711",0,"32,539",0,0,0,0,0,0,0,0,2017
New York,Castle Clinton NM,"4,737,113","198,129",732,"2,377,555",320,0,0,0,0,0,0,0,2017
New York,Eleanor Roosevelt NHS,"67,621","8,452",0,"101,433",0,0,0,0,0,0,0,0,2017
New York,Federal Hall NMEM,"325,497","20,592","3,002","247,106","2,324",0,0,0,0,0,0,0,2017
New York,Fire Island NS,"456,392","110,959","225,126","1,331,510","675,378",0,0,0,0,"3,147",0,"8,388",2017
New York,Fort Stanwix NM,"106,936","13,367",0,"160,405",0,0,0,0,0,0,0,0,2017
New York,Gateway NRA,"7,265,232","1,575,363","1,299,709","18,904,364","2,599,420",0,0,"10,753","3,167",0,0,"1,116",2017
New York,General Grant NMEM,"97,005","4,897",153,"58,774",38,0,0,0,0,0,0,0,2017
New York,Governors Island NM,"625,653","104,275",0,"1,251,306",0,0,0,0,0,0,0,0,2017
New York,Hamilton Grange NMEM,"85,603","4,969",248,"59,636",215,0,0,0,0,0,0,0,2017
New York,Home of Franklin D. Roosevelt NHS,"185,743","24,944",0,"299,328",0,0,0,0,0,0,0,0,2017
New York,Martin Van Buren NHS,"22,023","1,862",720,"22,346",180,0,0,0,0,0,0,0,2017
New York,Sagamore Hill NHS,"55,186","11,497",0,"137,967",0,0,0,0,0,0,0,0,2017
New York,Saint Paul's Church NHS,"21,190","2,332",505,"27,990",278,0,0,0,0,0,0,0,2017
New York,Saratoga NHP,"97,781","26,698","68,955","320,385","5,515",0,0,0,0,0,0,0,2017
New York,Statue of Liberty NM,"4,441,988","1,665,745",0,"19,988,944",0,0,0,0,0,0,0,0,2017
New York,Stonewall NM,"106,791","8,390",50,"100,689",200,0,0,0,0,0,0,0,2017
New York,Theodore Roosevelt Birthplace NHS,"24,884","2,080",314,"24,970",277,0,0,0,0,0,0,0,2017
New York,Theodore Roosevelt Inaugural NHS,"28,585","4,532",0,"54,391",0,0,0,0,0,0,0,0,2017
New York,Upper Delaware S&RR,"126,769","41,890","1,065","502,684",265,0,0,0,0,0,0,0,2017
New York,Vanderbilt Mansion NHS,"360,436","37,082",0,"444,984",0,0,0,0,0,0,0,0,2017
New York,Women's Rights NHP,"61,806","5,736","1,344","68,841",672,0,0,0,0,0,0,0,2017
North Carolina,Blue Ridge PKWY,"9,978,135","5,177,445","1,456,692","62,129,351","728,352","19,496",0,"50,266","28,533","1,199",0,"1,294",2017
North Carolina,Cape Hatteras NS,"2,433,703","899,033","129,195","10,788,402","389,689",0,0,"42,730","30,827",0,140,"5,538",2017
North Carolina,Cape Lookout NS,"399,357","190,138","4,800","2,281,662","14,400","33,553",0,0,0,845,0,0,2017
North Carolina,Carl Sandburg Home NHS,"72,777","9,346",0,"112,161",0,0,0,0,0,0,0,0,2017
North Carolina,Fort Raleigh NHS,"274,981","32,953","1,344","395,437","1,344",0,0,0,0,0,0,0,2017
North Carolina,Great Smoky Mountains NP,"4,989,115","3,055,932",0,"36,671,185",0,0,0,"57,964","37,159","45,914",0,"8,008",2017
North Carolina,Guilford Courthouse NMP,"348,991","18,107","4,640,414","217,295","38,515",0,0,0,0,0,0,8,2017
North Carolina,Moores Creek NB,"86,747","4,993",0,"59,923",0,0,0,0,0,317,0,0,2017
North Carolina,Wright Brothers NMEM,"414,244","34,520","2,190","414,244","1,095",0,0,0,0,0,0,0,2017
North Dakota,Fort Union Trading Post NHS,"13,329","1,362",813,"16,347",206,0,0,0,0,0,0,0,2017
North Dakota,Knife River Indian Villages NHS,"11,644","1,269",974,"15,232",487,0,0,0,0,0,0,0,2017
North Dakota,Theodore Roosevelt NP,"708,003","208,884","6,578","2,506,618","2,172",0,0,"14,723","17,750",587,0,"1,997",2017
Ohio,Charles Young Buffalo Soldiers NM,"12,405","2,044",0,"24,534",0,0,0,0,0,0,0,0,2017
Ohio,Cuyahoga Valley NP,"2,226,879","532,423",0,"6,389,081",0,"7,670",0,0,0,0,0,997,2017
Ohio,Dayton Aviation Heritage NHP,"99,700","11,388",0,"136,661",0,0,0,0,0,0,0,0,2017
Ohio,First Ladies NHS,"13,085","2,180",0,"26,170",0,0,0,0,0,0,0,0,2017
Ohio,Hopewell Culture NHP,"62,413","10,402",0,"124,828",0,0,0,0,0,0,0,0,2017
Ohio,James A. Garfield NHS,"53,536","8,922",0,"107,072",0,0,0,0,0,0,0,0,2017
Ohio,Perry's Victory & Intl. Peace MEM,"84,769","5,832",0,"69,992",0,0,0,0,0,0,0,37,2017
Ohio,William Howard Taft NHS,"37,425","3,118",0,"37,425",0,0,0,0,0,0,0,0,2017
Oklahoma,Chickasaw NRA,"1,533,684","606,270","1,679,746","7,275,240","134,379",0,0,"82,875","57,313",0,0,"29,605",2017
Oklahoma,Washita Battlefield NHS,"11,831",985,0,"11,831",0,0,0,0,0,0,0,0,2017
Oregon,Crater Lake NP,"711,749","320,984","49,600","3,851,809","24,800","30,666","36,333","4,317",0,"2,851",0,0,2017
Oregon,John Day Fossil Beds NM,"214,557","20,740",840,"248,885",84,0,0,0,0,0,0,0,2017
Oregon,Lewis & Clark NHP,"293,356","37,132",826,"445,586",207,0,0,0,0,0,0,0,2017
Oregon,Oregon Caves NM & PRES,"72,212","24,835",520,"298,022","1,040","5,087",0,0,0,0,0,0,2017
Pennsylvania,Allegheny Portage Railroad NHS,"201,837","25,966",180,"311,595",48,0,0,0,0,0,0,0,2017
Pennsylvania,Delaware Water Gap NRA,"986,273","353,222","15,660","4,238,666","7,824",0,"9,001",0,0,"1,907",0,"8,923",2017
Pennsylvania,Edgar Allan Poe NHS,"14,878","1,239",0,"14,878",0,0,0,0,0,0,0,0,2017
Pennsylvania,Eisenhower NHS,"50,597","6,746",0,"80,955",0,0,0,0,0,0,0,0,2017
Pennsylvania,Flight 93 NMEM,"364,082","30,340",0,"364,082",0,0,0,0,0,0,0,0,2017
Pennsylvania,Fort Necessity NB,"294,145","34,968",120,"419,619",48,0,0,0,0,0,0,335,2017
Pennsylvania,Friendship Hill NHS,"39,377","7,597",0,"91,169",0,0,0,0,0,0,0,0,2017
Pennsylvania,Gettysburg NMP,"1,038,649","385,323","74,400","4,623,881","12,348",0,0,0,0,0,0,"7,232",2017
Pennsylvania,Hopewell Furnace NHS,"49,306","4,930",600,"59,168",300,0,0,0,0,0,0,0,2017
Pennsylvania,Independence NHP,"4,790,758","604,208",0,"7,250,506",0,0,0,0,0,0,0,0,2017
Pennsylvania,Johnstown Flood NMEM,"171,376","14,723","160,448","176,687","4,812",0,0,0,0,0,0,0,2017
Pennsylvania,Steamtown NHS,"103,956","13,696","11,592","164,363","5,796",0,0,0,0,0,0,0,2017
Pennsylvania,Thaddeus Kosciuszko NMEM,"2,293",47,0,573,0,0,0,0,0,0,0,0,2017
Pennsylvania,Upper Delaware S&RR,"126,769","41,890","1,065","502,684",265,0,0,0,0,0,0,0,2017
Pennsylvania,Valley Forge NHP,"2,159,592","359,932",0,"4,319,184",0,0,0,0,0,0,0,0,2017
Puerto Rico,San Juan NHS,"1,188,780","191,582",0,"2,298,993",0,0,0,0,0,0,0,0,2017
Rhode Island,Roger Williams NMEM,"80,970","5,843","113,519","70,127","9,081",0,0,0,0,0,0,0,2017
South Carolina,Charles Pinckney NHS,"53,744","8,957",0,"107,487",0,0,0,0,0,0,0,0,2017
South Carolina,Congaree NP,"159,595","58,631",0,"703,583",0,0,0,0,0,"1,424",0,"9,816",2017
South Carolina,Cowpens NB,"212,692","17,674",0,"212,092",0,0,0,0,0,0,0,386,2017
South Carolina,Fort Sumter and Fort Moultrie NHP,"896,569","179,018",0,"2,148,220",0,0,0,0,0,0,0,0,2017
South Carolina,Kings Mountain NMP,"291,841","30,334","278,085","364,018","46,328",0,0,0,0,82,0,0,2017
South Carolina,Ninety Six NHS,"113,103","11,781",0,"141,379",0,0,0,0,0,0,0,0,2017
South Dakota,Badlands NP,"1,054,325","409,018","67,459","4,908,225","33,730","9,646","48,157","4,930",859,"2,433",0,338,2017
South Dakota,Jewel Cave NM,"144,537","42,400",257,"508,805",257,0,0,0,0,0,0,0,2017
South Dakota,Minuteman Missile NHS,"143,715","6,702",0,"80,435",0,0,0,0,0,0,0,0,2017
South Dakota,Missouri NRR,"119,816","9,984",0,"119,816",0,0,0,0,0,0,0,0,2017
South Dakota,Mount Rushmore NMEM,"2,437,800","267,479","852,820","3,209,754","284,270",0,0,0,0,0,0,0,2017
South Dakota,Wind Cave NP,"619,924","161,468","252,727","1,937,618","83,400",0,0,"6,197","4,670",452,0,529,2017
Tennessee,Andrew Johnson NHS,"53,998","2,352",0,"28,225",0,0,0,0,0,0,0,0,2017
Tennessee,Big South Fork NRRA,"449,110","272,371",0,"3,268,455",0,"1,785",0,"8,105","27,605","6,873",0,"2,878",2017
Tennessee,Chickamauga & Chattanooga NMP,"497,270","81,255",0,"975,071",0,0,0,0,0,0,0,0,2017
Tennessee,Fort Donelson NB,"208,816","11,713","416,369","140,560","13,742",0,0,0,0,0,0,62,2017
Tennessee,Great Smoky Mountains NP,"6,349,780","3,889,368","10,396,268","46,672,418","5,198,137","11,160",0,"102,500","72,938","58,438",0,"14,277",2017
Tennessee,Manhattan Project NHP,"70,405","4,329",0,"51,959",0,0,0,0,0,0,0,0,2017
Tennessee,Natchez Trace PKWY,"822,391","276,082","1,138,450","3,312,989","1,138,450",0,0,"2,523","4,713",0,0,0,2017
Tennessee,Obed W&SR,"214,783","76,303","10,800","915,636",900,0,0,"8,175",0,229,0,0,2017
Tennessee,Shiloh NMP,"435,107","52,099","198,431","625,194","39,686",0,0,0,0,0,0,0,2017
Tennessee,Stones River NB,"230,562","36,337","1,523","436,047",323,0,0,0,0,0,0,0,2017
Texas,Alibates Flint Quarries NM,"6,613","1,377",0,"16,531",0,0,0,0,0,0,0,0,2017
Texas,Amistad NRA,"1,221,635","744,900","1,128","8,938,806","1,128",0,0,0,"11,019",0,0,"1,605",2017
Texas,Big Bend NP,"440,276","917,120","2,364","11,005,448","7,092","44,485","8,204","65,446","33,529","42,555",0,"44,203",2017
Texas,Big Thicket NPRES,"170,649","49,085",0,"589,027",0,0,0,0,0,"2,747",0,0,2017
Texas,Chamizal NMEM,"86,400","8,871","46,238","106,453","161,832",0,0,0,0,0,0,0,2017
Texas,Fort Davis NHS,"60,910","11,164",338,"133,972",512,0,0,0,0,0,0,0,2017
Texas,Guadalupe Mountains NP,"225,257","46,510",0,"558,124",0,0,0,"12,100","7,183","3,896",0,"2,579",2017
Texas,Lake Meredith NRA,"1,329,076","324,309",0,"3,891,715",0,0,0,"11,385","48,701",0,0,0,2017
Texas,Lyndon B. Johnson NHP,"146,119","20,080",0,"240,970",0,0,0,0,0,0,0,0,2017
Texas,Padre Island NS,"650,197","377,770","1,800","4,533,248","14,400",0,0,"20,666","36,499","13,614",0,459,2017
Texas,Palo Alto Battlefield NHP,"84,361","14,059",0,"168,718",0,0,0,0,0,0,0,0,2017
Texas,Rio Grande W&SR,399,"2,791",0,"33,498",0,0,0,0,0,"1,695",0,0,2017
Texas,San Antonio Missions NHP,"1,381,383","159,939",0,"1,919,273",0,0,0,0,0,0,0,0,2017
Texas,Waco Mammoth NM,"101,792","11,104","1,306","133,259",137,0,0,0,0,0,0,0,2017
Utah,Arches NP,"1,539,028","389,389",0,"4,672,677",0,0,0,"1,426",826,65,0,0,2017
Utah,Bryce Canyon NP,"2,571,684","1,168,993","420,540","14,027,927","126,163","54,525",0,"33,492","61,386","2,414",0,"1,414",2017
Utah,Canyonlands NP,"742,271","447,941",0,"5,375,294",0,0,0,"13,565","8,519","82,188",0,828,2017
Utah,Capitol Reef NP,"1,150,165","143,013","53,170","1,716,156","53,170",0,0,"18,139","20,824","3,813",0,"2,137",2017
Utah,Cedar Breaks NM,"909,199","157,333","77,371","1,888,004","154,745",0,0,"2,296","1,571",0,0,0,2017
Utah,Dinosaur NM,"82,122","37,656",192,"451,875",192,0,0,"11,993","12,780","8,242",0,"1,041",2017
Utah,Glen Canyon NRA,"3,246,350","3,458,359","5,219","41,500,317","62,620","8,999","13,272","3,685",0,"43,246",0,"241,096",2017
Utah,Golden Spike NHP,"67,811","13,258","31,000","159,097","15,500",0,0,0,0,0,0,0,2017
Utah,Hovenweep NM,"22,385","6,828",168,"81,943",36,0,0,"1,346","1,420",0,0,0,2017
Utah,Natural Bridges NM,"107,443","51,512",800,"618,150",400,0,0,"4,023","3,376",0,0,0,2017
Utah,Rainbow Bridge NM,"108,418","13,552",0,"162,629",0,0,0,0,0,0,0,0,2017
Utah,Timpanogos Cave NM,"100,740","17,731",0,"212,775",0,0,0,0,0,0,0,0,2017
Utah,Zion NP,"4,504,812","2,522,892","21,900","30,274,711","5,475","87,216",0,"138,245","72,425","25,470",0,"22,705",2017
Vermont,Marsh-Billings-Rockefeller NHP,"46,523","7,753",0,"93,046",0,0,0,0,0,0,0,0,2017
Virgin Islands,Buck Island Reef NM,"33,082","16,750",0,"201,009",0,0,0,0,0,0,0,"3,840",2017
Virgin Islands,Christiansted NHS,"96,779","4,794",0,"57,532",0,0,0,0,0,0,0,0,2017
Virgin Islands,Salt River Bay NHP & Ecological Pres,"10,567","1,302",0,"15,633",0,0,0,0,0,0,0,0,2017
Virgin Islands,Virgin Islands NP,"304,408","156,009","232,274","1,872,116","62,833","3,597","3,608",0,0,0,828,"48,339",2017
Virginia,Appomattox Court House NHP,"113,960","13,792",0,"165,513",0,0,0,0,0,0,0,0,2017
Virginia,Arlington House The R.E. Lee MEM,"726,059","30,252",0,"363,031",0,0,0,0,0,0,0,0,2017
Virginia,Assateague Island NS,"1,572,602","1,115,034","2,412","13,380,412","2,412",0,0,0,0,"1,093",0,"9,926",2017
Virginia,Blue Ridge PKWY,"6,115,631","3,173,273","485,568","38,079,277","242,784","30,410",0,"12,974","7,498",248,0,0,2017
Virginia,Booker T. Washington NM,"25,479","4,343",84,"52,122",12,0,0,0,0,0,0,0,2017
Virginia,Colonial NHP,"3,333,448","295,131","2,106,650","3,541,580","1,053,323",0,0,0,0,0,0,0,2017
Virginia,Cumberland Gap NHP,"51,628","8,692","547,050","104,314","389,139",0,0,280,669,90,0,0,2017
Virginia,Fredericksburg & Spotsylvania NMP,"919,311","36,365","1,217,246","436,391","148,109",0,0,0,0,0,0,0,2017
Virginia,George Washington Birthplace NM,"122,457","31,404","7,200","376,854","7,200",0,0,0,0,0,0,0,2017
Virginia,George Washington MEM PKWY,"7,562,793","674,365","37,222,906","8,092,386","18,611,452",0,0,0,0,0,0,0,2017
Virginia,LBJ Memorial Grove on the Potomac,"277,403","11,558",0,"138,702",0,0,0,0,0,0,0,0,2017
Virginia,Maggie L. Walker NHS,"10,738","1,342",0,"16,107",0,0,0,0,0,0,0,0,2017
Virginia,Manassas NBP,"605,577","37,848",480,"454,185",84,0,0,0,0,0,0,0,2017
Virginia,Petersburg NB,"208,473","18,423","366,461","221,076","91,618",0,0,0,0,0,0,0,2017
Virginia,Prince William Forest Park,"360,540","285,692",480,"3,428,312",960,0,"28,048","23,125","1,274",245,0,"57,884",2017
Virginia,Richmond NBP,"224,014","35,479","150,286","425,755","37,572",0,0,0,0,0,0,0,2017
Virginia,Shenandoah NP,"1,458,874","940,681","10,962","11,288,181","2,742","106,271",0,"115,578","51,846","59,763",0,148,2017
Virginia,Theodore Roosevelt Island,"168,195","25,229",0,"302,752",0,0,0,0,0,0,0,0,2017
Virginia,Wolf Trap NP for the Performing Arts,"424,364","141,454",0,"1,697,456",0,0,0,0,0,0,0,0,2017
Washington,Fort Vancouver NHS,"1,081,489","80,861",0,"970,335",0,0,0,0,0,0,0,0,2017
Washington,Klondike Gold Rush NHP Seattle,"84,759","12,360",0,"148,329",0,0,0,0,0,0,0,0,2017
Washington,Lake Chelan NRA,"38,464","41,975",0,"503,701",0,"8,420",0,0,0,"6,293",0,0,2017
Washington,Lake Roosevelt NRA,"1,304,403","350,253","1,200","4,203,039",600,"4,420","3,470","38,885","45,394","2,944",0,"10,938",2017
Washington,Manhattan Project NHP,"12,173","4,042",220,"48,505",880,0,0,0,0,0,0,0,2017
Washington,Minidoka NHS,"1,698",283,0,"3,396",0,0,0,0,0,0,0,0,2017
Washington,Mount Rainier NP,"1,415,867","1,405,878","631,035","16,870,540","631,035","29,798",0,"74,721","29,400","55,333",0,"9,674",2017
Washington,North Cascades NP,"30,326","50,600",0,"607,202",0,0,0,0,0,"26,081",0,0,2017
Washington,Olympic NP,"3,401,996","1,489,683","777,419","17,876,205","310,633","73,705","12,473","178,359","76,186","122,678",0,138,2017
Washington,Ross Lake NRA,"759,656","219,346",720,"2,632,156",720,"7,871",0,"29,855","11,688","27,827",0,782,2017
Washington,San Juan Island NHP,"267,209","36,920","74,023","443,046","18,508",0,0,0,0,0,0,0,2017
Washington,Whitman Mission NHS,"47,757","3,979",888,"47,757",444,0,0,0,0,0,0,0,2017
West Virginia,Bluestone NSR,"32,028","6,672",0,"80,069",0,0,0,0,0,0,0,0,2017
West Virginia,Gauley River NRA,"118,733","31,738",0,"380,859",0,0,0,"3,914",814,0,0,0,2017
West Virginia,Harpers Ferry NHP,"342,535","114,177",0,"1,370,134",0,0,0,0,0,0,0,0,2017
West Virginia,New River Gorge NP & PRES,"1,168,658","212,460","2,400","2,549,521","4,800",0,0,"4,782",945,0,0,0,2017
Wisconsin,Apostle Islands NL,"203,421","64,734","1,054","776,818",263,0,0,0,0,"11,550",0,"7,614",2017
Wisconsin,Saint Croix NSR,"386,240","289,605",0,"3,475,265",0,0,0,0,0,"40,868",0,0,2017
Wyoming,Bighorn Canyon NRA,"106,644","33,936","2,205","407,233","1,099",0,0,"1,008","4,323",0,0,0,2017
Wyoming,Devils Tower NM,"499,031","123,617","4,524","1,483,412","2,263",0,0,"9,210","8,651",0,0,0,2017
Wyoming,Fort Laramie NHS,"61,513","7,689",365,"92,269",544,0,0,0,0,0,0,0,2017
Wyoming,Fossil Butte NM,"21,978","4,041",309,"48,494",348,0,0,0,0,0,0,0,2017
Wyoming,Grand Teton NP,"3,317,000","1,871,697","1,652,347","22,460,367","1,652,347","230,910","368,039",79,205,"40,193",0,"2,077",2017
Wyoming,"John D. Rockefeller, Jr. MEM PKWY","1,433,292","146,216","10,800","1,754,592","2,700","9,102","3,885",0,0,"2,686",0,0,2017
Wyoming,Yellowstone NP,"2,017,098","4,900,039","1,218,042","58,800,471","623,552","613,218","611,098","96,293","69,723","36,871",0,"14,270",2017
